#CANONICAL_CLASS_NAME CANONICAL_CLASS_NAME
java.nio.ByteBufferAsIntBufferRB java.nio.ByteBufferAsShortBufferB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsDoubleBufferRL
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsDoubleBufferB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsFloatBufferRB
java.nio.ByteBufferAsCharBufferRB java.nio.DirectDoubleBufferRS
java.nio.ByteBufferAsCharBufferRB java.nio.DirectCharBufferRU
java.nio.ByteBufferAsCharBufferRB java.nio.DirectDoubleBufferRU
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsFloatBufferB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsShortBufferRL
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsShortBufferRB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsFloatBufferRL
java.nio.ByteBufferAsCharBufferRB java.nio.DirectIntBufferRU
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsCharBufferRL
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsFloatBufferL
java.nio.ByteBufferAsCharBufferRB java.nio.DirectFloatBufferRU
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsShortBufferL
java.nio.ByteBufferAsCharBufferRB java.nio.DirectFloatBufferRS
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsDoubleBufferRB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsLongBufferB
java.nio.ByteBufferAsCharBufferRB java.nio.DirectLongBufferRU
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsCharBufferB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsCharBufferL
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsIntBufferB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsIntBufferL
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsDoubleBufferL
java.nio.ByteBufferAsCharBufferRB java.nio.DirectShortBufferRS
java.nio.ByteBufferAsCharBufferRB java.nio.DirectCharBufferRS
java.nio.ByteBufferAsCharBufferRB java.nio.DirectLongBufferRS
java.nio.ByteBufferAsCharBufferRB java.nio.DirectByteBufferR
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsLongBufferRB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsShortBufferB
java.nio.ByteBufferAsCharBufferRB java.nio.ByteBufferAsIntBufferRB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsDoubleBufferRL
java.nio.DirectIntBufferRS java.nio.ByteBufferAsDoubleBufferB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsFloatBufferRB
java.nio.DirectIntBufferRS java.nio.DirectDoubleBufferRS
java.nio.DirectIntBufferRS java.nio.DirectCharBufferRU
java.nio.DirectIntBufferRS java.nio.DirectDoubleBufferRU
java.nio.DirectIntBufferRS java.nio.ByteBufferAsFloatBufferB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsShortBufferRL
java.nio.DirectIntBufferRS java.nio.ByteBufferAsShortBufferRB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsFloatBufferRL
java.nio.DirectIntBufferRS java.nio.channels.IllegalSelectorException
java.nio.DirectIntBufferRS java.nio.channels.IllegalChannelGroupException
java.nio.DirectIntBufferRS java.nio.channels.CancelledKeyException
java.nio.DirectIntBufferRS java.nio.DirectIntBufferRU
java.nio.DirectIntBufferRS java.nio.ByteBufferAsCharBufferRL
java.nio.DirectIntBufferRS java.nio.ByteBufferAsFloatBufferL
java.nio.DirectIntBufferRS java.nio.DirectFloatBufferRU
java.nio.DirectIntBufferRS java.nio.ByteBufferAsShortBufferL
java.nio.DirectIntBufferRS java.nio.DirectFloatBufferRS
java.nio.DirectIntBufferRS java.nio.ByteBufferAsDoubleBufferRB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsLongBufferB
java.nio.DirectIntBufferRS java.nio.DirectLongBufferRU
java.nio.DirectIntBufferRS java.nio.ByteBufferAsCharBufferB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsCharBufferL
java.nio.DirectIntBufferRS java.nio.ByteBufferAsIntBufferB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsIntBufferL
java.nio.DirectIntBufferRS java.nio.ByteBufferAsDoubleBufferL
java.nio.DirectIntBufferRS java.nio.DirectShortBufferRS
java.nio.DirectIntBufferRS java.nio.DirectCharBufferRS
java.nio.DirectIntBufferRS java.nio.charset.CharacterCodingException
java.nio.DirectIntBufferRS java.nio.DirectLongBufferRS
java.nio.DirectIntBufferRS java.nio.DirectByteBufferR
java.nio.DirectIntBufferRS java.nio.ByteBufferAsLongBufferRB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsShortBufferB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsIntBufferRB
java.nio.DirectIntBufferRS java.nio.ByteBufferAsCharBufferRB
java.nio.DirectLongBufferS java.nio.DirectFloatBufferU
java.nio.DirectLongBufferS java.nio.DirectCharBufferU
java.nio.DirectLongBufferS java.nio.DirectCharBufferS
java.nio.DirectLongBufferS java.nio.DirectShortBufferS
java.nio.DirectLongBufferS java.nio.DirectDoubleBufferU
java.nio.DirectLongBufferS java.nio.DirectShortBufferU
java.nio.DirectLongBufferS java.nio.DirectFloatBufferS
java.nio.HeapLongBufferR java.nio.HeapDoubleBufferR
java.nio.HeapLongBufferR java.nio.HeapShortBufferR
java.nio.HeapLongBufferR java.nio.HeapByteBufferR
java.nio.HeapShortBuffer java.nio.HeapFloatBuffer
java.nio.HeapShortBuffer java.nio.HeapDoubleBuffer
java.nio.HeapShortBuffer java.nio.HeapIntBuffer
java.nio.DirectIntBufferS java.nio.DirectFloatBufferU
java.nio.DirectIntBufferS java.nio.DirectCharBufferU
java.nio.DirectIntBufferS java.nio.DirectCharBufferS
java.nio.DirectIntBufferS java.nio.DirectShortBufferS
java.nio.DirectIntBufferS java.nio.DirectDoubleBufferU
java.nio.DirectIntBufferS java.nio.DirectShortBufferU
java.nio.DirectIntBufferS java.nio.DirectFloatBufferS
java.nio.DirectIntBufferS java.nio.DirectLongBufferS
java.nio.HeapCharBufferR java.nio.DirectCharBufferRU
java.nio.HeapCharBufferR java.nio.HeapDoubleBufferR
java.nio.HeapCharBufferR java.nio.ByteBufferAsCharBufferRL
java.nio.HeapCharBufferR java.nio.HeapShortBufferR
java.nio.HeapCharBufferR java.nio.ByteBufferAsCharBufferB
java.nio.HeapCharBufferR java.nio.ByteBufferAsCharBufferL
java.nio.HeapCharBufferR java.nio.DirectCharBufferRS
java.nio.HeapCharBufferR java.nio.HeapByteBufferR
java.nio.HeapCharBufferR java.nio.ByteBufferAsCharBufferRB
java.nio.HeapCharBufferR java.nio.HeapLongBufferR
java.nio.DirectShortBufferRU java.nio.ByteBufferAsDoubleBufferRL
java.nio.DirectShortBufferRU java.nio.ByteBufferAsDoubleBufferB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsFloatBufferRB
java.nio.DirectShortBufferRU java.nio.DirectDoubleBufferRS
java.nio.DirectShortBufferRU java.nio.DirectCharBufferRU
java.nio.DirectShortBufferRU java.nio.DirectDoubleBufferRU
java.nio.DirectShortBufferRU java.nio.ByteBufferAsFloatBufferB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsShortBufferRL
java.nio.DirectShortBufferRU java.nio.ByteBufferAsShortBufferRB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsFloatBufferRL
java.nio.DirectShortBufferRU java.nio.channels.IllegalSelectorException
java.nio.DirectShortBufferRU java.nio.channels.IllegalChannelGroupException
java.nio.DirectShortBufferRU java.nio.channels.CancelledKeyException
java.nio.DirectShortBufferRU java.nio.DirectIntBufferRU
java.nio.DirectShortBufferRU java.nio.ByteBufferAsCharBufferRL
java.nio.DirectShortBufferRU java.nio.ByteBufferAsFloatBufferL
java.nio.DirectShortBufferRU java.nio.DirectFloatBufferRU
java.nio.DirectShortBufferRU java.nio.ByteBufferAsShortBufferL
java.nio.DirectShortBufferRU java.nio.DirectFloatBufferRS
java.nio.DirectShortBufferRU java.nio.ByteBufferAsDoubleBufferRB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsLongBufferB
java.nio.DirectShortBufferRU java.nio.DirectLongBufferRU
java.nio.DirectShortBufferRU java.nio.ByteBufferAsCharBufferB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsCharBufferL
java.nio.DirectShortBufferRU java.nio.ByteBufferAsIntBufferB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsIntBufferL
java.nio.DirectShortBufferRU java.nio.ByteBufferAsDoubleBufferL
java.nio.DirectShortBufferRU java.nio.DirectShortBufferRS
java.nio.DirectShortBufferRU java.nio.DirectCharBufferRS
java.nio.DirectShortBufferRU java.nio.charset.CharacterCodingException
java.nio.DirectShortBufferRU java.nio.DirectLongBufferRS
java.nio.DirectShortBufferRU java.nio.DirectByteBufferR
java.nio.DirectShortBufferRU java.nio.ByteBufferAsLongBufferRB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsShortBufferB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsIntBufferRB
java.nio.DirectShortBufferRU java.nio.ByteBufferAsCharBufferRB
java.nio.DirectShortBufferRU java.nio.DirectIntBufferRS
java.nio.HeapByteBuffer java.nio.HeapFloatBuffer
java.nio.HeapByteBuffer java.nio.HeapDoubleBuffer
java.nio.HeapByteBuffer java.nio.HeapIntBuffer
java.nio.HeapByteBuffer java.nio.HeapShortBuffer
java.nio.HeapFloatBufferR java.nio.HeapDoubleBufferR
java.nio.HeapFloatBufferR java.nio.HeapShortBufferR
java.nio.HeapFloatBufferR java.nio.HeapByteBufferR
java.nio.HeapFloatBufferR java.nio.HeapLongBufferR
java.nio.HeapFloatBufferR java.nio.HeapCharBufferR
java.nio.BufferOverflowException java.nio.channels.AcceptPendingException
java.nio.BufferOverflowException java.nio.channels.IllegalSelectorException
java.nio.BufferOverflowException java.nio.channels.NonReadableChannelException
java.nio.BufferOverflowException java.nio.channels.IllegalChannelGroupException
java.nio.BufferOverflowException java.nio.channels.NonWritableChannelException
java.nio.BufferOverflowException java.nio.channels.AlreadyConnectedException
java.nio.BufferOverflowException java.nio.channels.NotYetConnectedException
java.nio.BufferOverflowException java.nio.channels.NotYetBoundException
java.nio.BufferOverflowException java.nio.channels.UnresolvedAddressException
java.nio.BufferOverflowException java.nio.channels.ClosedSelectorException
java.nio.BufferOverflowException java.nio.channels.ReadPendingException
java.nio.BufferOverflowException java.nio.channels.CancelledKeyException
java.nio.BufferOverflowException java.nio.channels.UnsupportedAddressTypeException
java.nio.BufferOverflowException java.nio.BufferUnderflowException
java.nio.BufferOverflowException java.nio.charset.CharacterCodingException
java.nio.IntBuffer java.nio.LongBuffer
java.nio.IntBuffer java.nio.Buffer
java.nio.IntBuffer java.nio.CharBuffer
java.nio.IntBuffer java.nio.DoubleBuffer
java.nio.IntBuffer java.nio.ByteBuffer
java.nio.IntBuffer java.nio.FloatBuffer
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsDoubleBufferRL
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsDoubleBufferB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsFloatBufferRB
java.nio.ByteBufferAsIntBufferRL java.nio.DirectDoubleBufferRS
java.nio.ByteBufferAsIntBufferRL java.nio.DirectCharBufferRU
java.nio.ByteBufferAsIntBufferRL java.nio.DirectDoubleBufferRU
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsFloatBufferB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsShortBufferRL
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsShortBufferRB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsFloatBufferRL
java.nio.ByteBufferAsIntBufferRL java.nio.channels.IllegalSelectorException
java.nio.ByteBufferAsIntBufferRL java.nio.channels.IllegalChannelGroupException
java.nio.ByteBufferAsIntBufferRL java.nio.channels.ClosedSelectorException
java.nio.ByteBufferAsIntBufferRL java.nio.channels.CancelledKeyException
java.nio.ByteBufferAsIntBufferRL java.nio.DirectIntBufferRU
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsCharBufferRL
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsFloatBufferL
java.nio.ByteBufferAsIntBufferRL java.nio.DirectFloatBufferRU
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsShortBufferL
java.nio.ByteBufferAsIntBufferRL java.nio.DirectFloatBufferRS
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsDoubleBufferRB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsLongBufferB
java.nio.ByteBufferAsIntBufferRL java.nio.BufferUnderflowException
java.nio.ByteBufferAsIntBufferRL java.nio.DirectLongBufferRU
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsCharBufferB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsCharBufferL
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsIntBufferB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsIntBufferL
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsDoubleBufferL
java.nio.ByteBufferAsIntBufferRL java.nio.DirectShortBufferRS
java.nio.ByteBufferAsIntBufferRL java.nio.DirectCharBufferRS
java.nio.ByteBufferAsIntBufferRL java.nio.charset.CharacterCodingException
java.nio.ByteBufferAsIntBufferRL java.nio.HeapByteBufferR
java.nio.ByteBufferAsIntBufferRL java.nio.DirectLongBufferRS
java.nio.ByteBufferAsIntBufferRL java.nio.DirectByteBufferR
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsLongBufferRB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsShortBufferB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsIntBufferRB
java.nio.ByteBufferAsIntBufferRL java.nio.ByteBufferAsCharBufferRB
java.nio.ByteBufferAsIntBufferRL java.nio.DirectIntBufferRS
java.nio.ByteBufferAsIntBufferRL java.nio.DirectShortBufferRU
java.nio.DirectDoubleBufferS java.nio.DirectFloatBufferU
java.nio.DirectDoubleBufferS java.nio.DirectCharBufferU
java.nio.DirectDoubleBufferS java.nio.DirectCharBufferS
java.nio.DirectDoubleBufferS java.nio.DirectShortBufferS
java.nio.DirectDoubleBufferS java.nio.DirectDoubleBufferU
java.nio.DirectDoubleBufferS java.nio.DirectShortBufferU
java.nio.DirectDoubleBufferS java.nio.DirectFloatBufferS
java.nio.DirectDoubleBufferS java.nio.DirectLongBufferS
java.nio.DirectDoubleBufferS java.nio.DirectIntBufferS
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsDoubleBufferRL
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsDoubleBufferB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsFloatBufferRB
java.nio.ByteBufferAsLongBufferL java.nio.DirectDoubleBufferRS
java.nio.ByteBufferAsLongBufferL java.nio.DirectCharBufferRU
java.nio.ByteBufferAsLongBufferL java.nio.DirectDoubleBufferRU
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsFloatBufferB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsShortBufferRL
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsShortBufferRB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsFloatBufferRL
java.nio.ByteBufferAsLongBufferL java.nio.DirectIntBufferRU
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsCharBufferRL
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsFloatBufferL
java.nio.ByteBufferAsLongBufferL java.nio.DirectFloatBufferRU
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsShortBufferL
java.nio.ByteBufferAsLongBufferL java.nio.DirectFloatBufferRS
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsDoubleBufferRB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsLongBufferB
java.nio.ByteBufferAsLongBufferL java.nio.DirectLongBufferRU
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsCharBufferB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsCharBufferL
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsIntBufferB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsIntBufferL
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsDoubleBufferL
java.nio.ByteBufferAsLongBufferL java.nio.DirectShortBufferRS
java.nio.ByteBufferAsLongBufferL java.nio.DirectCharBufferRS
java.nio.ByteBufferAsLongBufferL java.nio.DirectLongBufferRS
java.nio.ByteBufferAsLongBufferL java.nio.DirectByteBufferR
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsLongBufferRB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsShortBufferB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsIntBufferRB
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsCharBufferRB
java.nio.ByteBufferAsLongBufferL java.nio.DirectIntBufferRS
java.nio.ByteBufferAsLongBufferL java.nio.DirectShortBufferRU
java.nio.ByteBufferAsLongBufferL java.nio.ByteBufferAsIntBufferRL
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsDoubleBufferRL
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsDoubleBufferB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsFloatBufferRB
java.nio.ByteBufferAsLongBufferRL java.nio.DirectDoubleBufferRS
java.nio.ByteBufferAsLongBufferRL java.nio.DirectCharBufferRU
java.nio.ByteBufferAsLongBufferRL java.nio.DirectDoubleBufferRU
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsFloatBufferB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsShortBufferRL
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsShortBufferRB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsFloatBufferRL
java.nio.ByteBufferAsLongBufferRL java.nio.channels.IllegalSelectorException
java.nio.ByteBufferAsLongBufferRL java.nio.channels.IllegalChannelGroupException
java.nio.ByteBufferAsLongBufferRL java.nio.channels.ClosedSelectorException
java.nio.ByteBufferAsLongBufferRL java.nio.channels.CancelledKeyException
java.nio.ByteBufferAsLongBufferRL java.nio.DirectIntBufferRU
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsCharBufferRL
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsFloatBufferL
java.nio.ByteBufferAsLongBufferRL java.nio.DirectFloatBufferRU
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsShortBufferL
java.nio.ByteBufferAsLongBufferRL java.nio.DirectFloatBufferRS
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsDoubleBufferRB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsLongBufferB
java.nio.ByteBufferAsLongBufferRL java.nio.BufferUnderflowException
java.nio.ByteBufferAsLongBufferRL java.nio.DirectLongBufferRU
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsCharBufferB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsCharBufferL
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsIntBufferB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsIntBufferL
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsDoubleBufferL
java.nio.ByteBufferAsLongBufferRL java.nio.DirectShortBufferRS
java.nio.ByteBufferAsLongBufferRL java.nio.DirectCharBufferRS
java.nio.ByteBufferAsLongBufferRL java.nio.charset.CharacterCodingException
java.nio.ByteBufferAsLongBufferRL java.nio.HeapByteBufferR
java.nio.ByteBufferAsLongBufferRL java.nio.DirectLongBufferRS
java.nio.ByteBufferAsLongBufferRL java.nio.DirectByteBufferR
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsLongBufferRB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsShortBufferB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsIntBufferRB
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsCharBufferRB
java.nio.ByteBufferAsLongBufferRL java.nio.DirectIntBufferRS
java.nio.ByteBufferAsLongBufferRL java.nio.DirectShortBufferRU
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsIntBufferRL
java.nio.ByteBufferAsLongBufferRL java.nio.ByteBufferAsLongBufferL
java.nio.HeapIntBufferR java.nio.HeapDoubleBufferR
java.nio.HeapIntBufferR java.nio.HeapShortBufferR
java.nio.HeapIntBufferR java.nio.HeapByteBufferR
java.nio.HeapIntBufferR java.nio.HeapLongBufferR
java.nio.HeapIntBufferR java.nio.HeapCharBufferR
java.nio.HeapIntBufferR java.nio.HeapFloatBufferR
java.nio.DirectIntBufferU java.nio.DirectFloatBufferU
java.nio.DirectIntBufferU java.nio.DirectCharBufferU
java.nio.DirectIntBufferU java.nio.DirectCharBufferS
java.nio.DirectIntBufferU java.nio.DirectShortBufferS
java.nio.DirectIntBufferU java.nio.DirectDoubleBufferU
java.nio.DirectIntBufferU java.nio.DirectShortBufferU
java.nio.DirectIntBufferU java.nio.DirectFloatBufferS
java.nio.DirectIntBufferU java.nio.DirectLongBufferS
java.nio.DirectIntBufferU java.nio.DirectIntBufferS
java.nio.DirectIntBufferU java.nio.DirectDoubleBufferS
java.nio.DirectLongBufferU java.nio.DirectFloatBufferU
java.nio.DirectLongBufferU java.nio.DirectCharBufferU
java.nio.DirectLongBufferU java.nio.DirectCharBufferS
java.nio.DirectLongBufferU java.nio.DirectShortBufferS
java.nio.DirectLongBufferU java.nio.DirectDoubleBufferU
java.nio.DirectLongBufferU java.nio.DirectShortBufferU
java.nio.DirectLongBufferU java.nio.DirectFloatBufferS
java.nio.DirectLongBufferU java.nio.DirectLongBufferS
java.nio.DirectLongBufferU java.nio.DirectIntBufferS
java.nio.DirectLongBufferU java.nio.DirectDoubleBufferS
java.nio.DirectLongBufferU java.nio.DirectIntBufferU
java.nio.DirectByteBuffer java.nio.DirectFloatBufferU
java.nio.DirectByteBuffer java.nio.DirectCharBufferU
java.nio.DirectByteBuffer java.nio.DirectCharBufferS
java.nio.DirectByteBuffer java.nio.DirectShortBufferS
java.nio.DirectByteBuffer java.nio.DirectDoubleBufferU
java.nio.DirectByteBuffer java.nio.DirectShortBufferU
java.nio.DirectByteBuffer java.nio.DirectFloatBufferS
java.nio.DirectByteBuffer java.nio.DirectByteBufferR
java.nio.DirectByteBuffer java.nio.DirectLongBufferS
java.nio.DirectByteBuffer java.nio.DirectIntBufferS
java.nio.DirectByteBuffer java.nio.DirectDoubleBufferS
